RedFighter,BlueFighter,RedOdds,BlueOdds,Winner,TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,RedEloCurrent,BlueEloCurrent,WeightClass_Bantamweight,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_FEMALE,Gender_MALE,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,RedStance_Open Stance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BetterRank_Blue,BetterRank_Red,BetterRank_neither
1251,437,0.2012012012012012,0.7992992992992993,0,False,3,1,0,0,11.0,0.25,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0.39139139139139134,0.3278278278278278,0.482982982982983,2,0,0,26.5,0.325,0.5,2.5,0.5,0,2,6,0,0,0,0,0,0,0,0,0.3993993993993994,0.42342342342342343,0.476976976976977,25,30,1,0,0,0,1,-5,0,0,0,0.0,-2.54,-5,-15.5,-0.5,-2.5,0.012950056014329914,0.43865031473941357,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
434,328,0.9034034034034034,0.09409409409409408,0,False,3,0,1,0,60.6667,0.367,0.0,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,0.9634634634634635,0.9284284284284284,0.9604604604604605,2,0,0,1.0,0.33,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,0,0,0.7767767767767768,0.7607607607607607,0.9469469469469469,37,27,2,1,1,1,0,5,0,1,0,7.62,7.62,10,59.6667,0.0,0.0,0.012926557664237535,0.3813804025886822,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
763,341,0.14564564564564564,0.8798798798798799,0,False,3,2,0,0,47.8571,0.459,0.2857,1.1429,0.416,3,3,21,0,0,1,3,0,0,0,4,0.024524524524524523,0.02302302302302302,0.09259259259259259,2,0,0,23.0,0.275,0.0,0.5,0.07,0,2,4,0,0,0,0,0,0,0,0,0.08408408408408408,0.1011011011011011,0.09109109109109109,33,32,0,0,3,4,-1,17,0,0,0,-5.08,-7.62,1,24.8571,0.2857,0.6429,0.012639518367103317,0.6860367128969097,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
474,1766,0.6186186186186187,0.3788788788788789,0,False,3,0,0,0,52.0,0.35,0.0,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.08058058058058058,0.1011011011011011,0.2097097097097097,2,0,0,40.0,0.31,0.0,2.5,0.175,0,2,6,0,0,0,0,0,0,0,0,0.14414414414414414,0.14614614614614613,0.09109109109109109,30,25,2,0,0,0,2,-6,0,0,0,-2.54,-2.54,5,-40.0,0.0,-2.5,0.012041121525405644,0.5227860763532932,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
523,894,0.8973973973973974,0.0970970970970971,0,False,3,0,0,0,60.0,0.38,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.48998998998999,0.7327327327327328,0.482982982982983,0,1,0,25.6667,0.423,0.6667,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,0.6821821821821821,0.5980980980980981,0.476976976976977,30,22,0,-1,-1,-1,2,-7,0,-1,0,-5.08,2.58,8,-25.6667,-0.6667,0.0,0.012021495835237922,0.5227710671784378,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
983,559,0.8853853853853854,0.11661661661661663,0,False,3,1,0,0,5.54,0.57,0.0,0.96,0.12,2,3,11,0,0,0,1,2,0,0,3,0.7832832832832832,0.6886886886886887,0.7902902902902903,2,0,0,4.1,0.56,0.4,2.09,0.45,1,3,7,0,0,0,0,2,0,0,2,0.8543543543543544,0.8853853853853854,0.8868868868868869,31,28,-1,0,1,1,0,4,0,0,0,-2.54,-7.62,-3,1.44,-0.4,-1.13,0.01173454288454264,0.3974501689820709,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1712,1241,0.8518518518518519,0.14564564564564564,0,False,3,0,1,0,18.9167,0.388,0.5,2.0833,0.358,2,7,28,1,0,0,2,0,3,0,5,0.08058058058058058,0.14064064064064064,0.2097097097097097,1,0,0,34.6,0.405,0.2,1.8,0.302,2,6,22,0,0,0,2,1,1,0,4,0.08408408408408408,0.1011011011011011,0.20770770770770772,32,34,1,1,0,1,-1,6,1,-1,2,0.0,2.54,-2,-15.6833,0.3,0.2833,0.01158180058564413,0.6313945711801441,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
480,1988,0.6031031031031031,0.3983983983983984,0,False,3,1,0,0,2.22,0.41,0.5,0.94,0.28,1,1,3,0,0,0,0,1,0,0,1,0.7832832832832832,0.8408408408408409,0.6501501501501501,2,0,0,4.49,0.51,0.0,2.0,0.3,0,2,6,0,0,0,0,0,0,0,0,0.5865865865865866,0.511011011011011,0.6441441441441442,28,30,-1,0,1,1,-1,-3,0,1,0,5.08,10.16,2,-2.27,0.5,-1.06,0.011501580029946296,0.3613730591940989,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
874,98,0.8773773773773774,0.14564564564564564,0,False,3,0,0,0,29.106284615384617,0.38069230769230766,0.16046923076923078,2.0563230769230767,0.5493076923076923,0,0,0,0,0,0,0,0,0,0,0,0.5915915915915916,0.6886886886886887,0.33983983983983984,2,0,0,32.5,0.46,0.0,1.0,0.14,0,2,4,0,0,0,0,0,0,0,0,0.49299299299299304,0.32932932932932935,0.33583583583583587,29,23,2,0,0,0,2,-4,0,0,0,2.54,10.16,6,-32.5,0.0,-1.0,0.011474240609648493,0.522574353849985,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
931,857,0.4239239239239239,0.5810810810810811,0,False,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,0.21421421421421422,0.25075075075075076,0.33983983983983984,3,0,0,18.6667,0.48,1.5333,2.0667,0.426,4,7,33,2,0,0,3,1,3,1,8,0.22522522522522523,0.32932932932932935,0.33583583583583587,29,33,3,0,-4,-8,7,-33,-2,-2,-3,0.0,-2.54,-4,-18.6667,-1.5333,-2.0667,0.011182615446391988,0.5224895764178645,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
805,921,0.9974974974974975,0.003865257799295307,0,False,3,0,0,0,19.15556666666667,0.34,0.5333333333333333,0.11109999999999999,0.05566666666666667,0,0,0,0,0,0,0,0,0,0,0,0.48998998998999,0.6036036036036037,0.482982982982983,2,0,0,36.5,0.555,0.0,0.5,0.5,0,2,5,0,0,0,0,0,0,0,0,0.5865865865865866,0.42342342342342343,0.476976976976977,28,27,2,0,0,0,2,-5,0,0,0,-2.54,5.08,1,-36.5,0.0,-0.5,0.01100598153642037,0.5224496518450654,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
838,1857,0.8608608608608608,0.16016016016016016,0,False,3,1,0,0,79.0,0.35,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.21421421421421422,0.1011011011011011,0.2097097097097097,2,0,0,37.5,0.405,0.0,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,0.3108108108108108,0.14614614614614613,0.20770770770770772,24,25,1,0,0,0,1,-1,0,0,0,-2.54,-2.54,-1,41.5,0.0,0.0,0.010758276105039159,0.3893907832637157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1010,1572,0.34984984984984985,0.6876876876876876,0,False,3,1,0,0,27.5,0.425,1.0,1.5,0.135,1,1,6,0,0,0,1,0,0,0,1,0.13763763763763764,0.14064064064064064,0.2097097097097097,2,0,0,13.5,0.38,1.0,3.0,0.51,0,2,6,0,0,0,0,0,0,0,0,0.5865865865865866,0.6796796796796797,0.33583583583583587,23,27,1,0,1,1,1,0,0,0,0,-12.7,-17.78,-4,14.0,0.0,-1.5,0.010735230870457213,0.5155007389700781,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1478,1919,0.2012012012012012,0.8253253253253253,0,False,3,1,0,0,29.0,0.51,2.0,4.0,0.44,0,1,3,0,0,0,0,0,0,0,0,0.13763763763763764,0.1011011011011011,0.09259259259259259,2,0,0,15.5,0.385,0.0,0.5,0.125,0,2,6,0,0,0,0,0,0,0,0,0.048548548548548544,0.1011011011011011,0.20770770770770772,34,29,1,0,0,0,1,-3,0,0,0,5.08,0.0,5,13.5,2.0,3.5,0.010734139361195067,0.3705060588369606,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1276,1498,0.21321321321321324,0.8173173173173174,0,False,3,2,0,0,17.5,0.455,0.5,0.0,0.0,2,2,7,0,0,0,0,1,1,0,2,0.7832832832832832,0.6036036036036037,0.33983983983983984,3,0,0,42.5,0.352,0.1667,0.1667,0.083,3,3,15,1,0,0,1,1,1,0,3,0.3108108108108108,0.1991991991991992,0.33583583583583587,30,29,1,0,-1,-1,1,-8,-1,0,0,12.7,12.7,1,-25.0,0.3333,-0.1667,0.010690046251279783,0.506315504590321,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
917,1471,0.7717717717717718,0.18268268268268267,0,False,3,2,0,0,57.5,0.525,1.0,0.5,0.25,0,2,6,0,0,0,0,0,0,0,0,0.08058058058058058,0.04054054054054054,0.0,2,0,0,54.0,0.3,0.0,0.5,0.5,0,2,6,0,0,0,0,0,0,0,0,0.22522522522522523,0.03853853853853854,0.0,31,31,0,0,0,0,0,0,0,0,0,-5.08,0.0,0,3.5,1.0,0.0,0.010186962170126357,0.22232412642586935,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True
883,1106,0.8973973973973974,0.1226226226226226,0,False,3,1,0,0,39.0,0.27,2.0,1.0,0.12,0,1,3,0,0,0,0,0,0,0,0,0.39139139139139134,0.8913913913913913,0.6501501501501501,2,0,0,45.5,0.47,0.0,0.5,0.5,0,2,6,0,0,0,0,0,0,0,0,0.49299299299299304,0.511011011011011,0.476976976976977,28,21,1,0,0,0,1,-3,0,0,0,-2.54,12.7,7,-6.5,2.0,0.5,0.010005652705223767,0.3991728576240366,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
270,234,0.3663663663663663,0.6116116116116116,0,False,3,2,0,0,3.16,0.42,0.4,1.27,0.5,1,2,5,0,0,0,0,1,0,0,1,0.914914914914915,0.9889889889889889,0.8898898898898899,2,0,0,5.82,0.53,0.0,0.0,0.0,1,2,9,0,0,0,1,0,0,0,1,0.964964964964965,0.9209209209209208,0.960960960960961,30,28,0,0,0,0,0,-4,0,1,0,-2.54,7.62,-2,-2.66,0.4,1.27,0.009462462888011327,0.25260812900462365,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
210,1144,0.6531531531531531,0.3788788788788789,0,False,3,2,0,0,55.0,0.527,0.0,1.3333,0.25,1,2,9,0,0,0,1,0,0,0,1,0.5915915915915916,0.6036036036036037,0.6501501501501501,3,0,0,51.3333,0.317,0.0,1.3333,0.267,0,3,8,0,0,0,0,0,0,0,0,0.6821821821821821,0.7607607607607607,0.6441441441441442,35,25,1,0,1,1,1,1,0,0,0,-2.54,-5.08,10,3.6667,0.0,0.0,0.009384882848359678,0.39769289797292295,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1935,1517,0.6721721721721722,0.3273273273273273,0,False,3,1,0,0,2.33,0.48,1.5,1.65,0.21,1,4,14,0,0,0,0,0,3,0,3,0.914914914914915,0.8408408408408409,0.8898898898898899,2,0,0,2.79,0.6,1.7,2.61,0.18,0,2,2,0,0,0,0,0,0,0,0,0.964964964964965,0.8328328328328328,0.8868868868868869,30,31,1,0,1,3,-2,12,0,0,3,-2.54,0.0,-1,-0.46,-0.2,-0.96,0.009383454764591261,0.4504748133540489,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
157,1215,0.985985985985986,0.015015015015015015,0,False,3,0,0,0,3.5,0.3866666666666667,1.5666666666666664,0.7566666666666667,0.14,0,0,0,0,0,0,0,0,0,0,0,0.04704704704704705,0.02302302302302302,0.0,2,0,0,35.0,0.305,0.0,2.0,0.5,0,2,6,0,0,0,0,0,0,0,0,0.22522522522522523,0.25475475475475473,0.0,30,24,2,0,0,0,2,-6,0,0,0,-7.62,-15.24,6,-35.0,0.0,-2.0,0.009255591452351102,0.5216952008649348,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1388,444,0.6356356356356356,0.3613613613613614,0,False,3,1,0,0,35.0,0.3,0.0,1.0,0.07,0,1,3,0,0,0,0,0,0,0,0,0.21421421421421422,0.4239239239239239,0.33983983983983984,2,0,0,37.5,0.495,1.0,2.5,0.64,0,2,5,0,0,0,0,0,0,0,0,0.49299299299299304,0.25475475475475473,0.33583583583583587,28,26,1,0,0,0,1,-2,0,0,0,-7.62,5.08,2,-2.5,-1.0,-1.5,0.009207466774686464,0.37063239493397737,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
454,1924,0.5895895895895895,0.2057057057057057,0,False,3,1,0,0,4.55,0.57,0.0,3.43,0.39,1,1,6,0,0,1,0,0,0,0,1,0.30180180180180183,0.3278278278278278,0.09259259259259259,2,0,0,3.95,0.45,1.2,2.32,0.5,0,2,3,0,0,0,0,0,0,0,0,0.14414414414414414,0.32932932932932935,0.09109109109109109,26,31,-1,0,1,1,-1,3,0,0,0,5.08,0.0,5,0.6,-1.2,1.11,0.00897688935586227,0.3683188686278133,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1158,1325,0.983983983983984,0.02002002002002002,0,False,3,0,2,0,52.6667,0.337,0.0,0.0,0.0,2,1,6,0,0,0,1,1,0,0,2,0.5915915915915916,0.25075075075075076,0.482982982982983,3,0,0,32.8571,0.307,0.4286,0.2857,0.094,1,5,18,0,0,1,0,0,1,0,2,0.49299299299299304,0.25475475475475473,0.33583583583583587,33,21,3,2,1,0,4,-12,0,1,-1,2.54,0.0,12,19.8095,-0.4286,-0.2857,0.00855695309629918,0.7561857248227084,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1606,474,0.555055055055055,0.44744744744744747,0,False,3,3,0,0,46.3333,0.313,0.0,1.6667,0.117,0,3,9,0,0,0,0,0,0,0,0,0.13763763763763764,0.14064064064064064,0.09259259259259259,1,0,0,34.3333,0.447,1.0,2.0,0.42,1,2,7,0,0,0,1,0,0,0,1,0.14414414414414414,0.25475475475475473,0.09109109109109109,32,30,-2,0,-1,-1,-1,2,0,0,0,0.0,-5.08,2,12.0,-1.0,-0.3333,0.008354188562973387,0.09192792763534142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
433,51,0.7017017017017017,0.3273273273273273,0,False,3,1,0,0,43.0,0.498,2.0,0.25,0.25,1,3,9,0,0,0,1,0,0,0,1,0.48998998998999,0.6036036036036037,0.33983983983983984,2,0,0,20.0,0.37,0.5,0.5,0.125,0,2,3,0,0,0,0,0,0,0,0,0.14414414414414414,0.1011011011011011,0.20770770770770772,29,24,1,0,1,1,-1,6,0,0,0,10.16,17.78,5,23.0,1.5,-0.25,0.008330664833656368,0.2732733155298244,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1030,2006,0.5195195195195195,0.44044044044044045,0,False,3,1,0,0,5.06,0.59,2.5,4.08,0.55,1,1,2,0,0,0,0,0,1,0,1,0.9634634634634635,0.8913913913913913,0.7902902902902903,2,0,0,4.85,0.45,2.6,0.0,0.0,2,3,15,0,0,0,0,1,3,0,4,0.8543543543543544,0.511011011011011,0.7877877877877878,34,30,-1,0,-1,-3,-2,-13,0,-1,-2,5.08,12.7,-4,0.21,-0.1,4.08,0.008326608932785903,0.3621682212225208,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
739,101,0.8698698698698699,0.1226226226226226,0,False,3,0,1,0,3.0,0.5,2.0,4.07,0.56,1,0,3,0,0,0,0,1,0,0,1,0.6901901901901902,0.6036036036036037,0.7902902902902903,2,0,0,3.35,0.48,0.4,0.0,0.0,0,2,5,0,0,0,0,0,0,0,0,0.9184184184184183,0.511011011011011,0.7877877877877878,26,30,-2,1,1,1,-2,-2,0,1,0,-7.62,2.54,4,-0.35,1.6,4.07,0.008244836165733235,0.7132859024748665,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
599,721,0.5895895895895895,0.41291291291291293,0,False,3,2,0,0,6.05,0.47,0.3,0.61,0.33,1,2,9,0,0,0,1,0,0,0,1,0.04704704704704705,0.0055055055055055055,0.09259259259259259,2,0,0,2.5,0.31,0.5,1.9,0.66,2,3,8,0,0,0,1,0,1,0,2,0.08408408408408408,0.02102102102102102,0.09109109109109109,30,29,0,0,-1,-1,-1,1,0,0,-1,-2.54,-5.08,-1,3.55,-0.2,-1.29,0.007977701149988867,0.15154628513387408,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1145,465,0.6956956956956957,0.2982982982982983,0,False,3,1,0,0,5.86,0.41,0.2,0.22,0.33,1,1,6,0,0,0,1,0,0,0,1,0.7832832832832832,0.8913913913913913,0.482982982982983,1,0,2,4.52,0.45,0.3,1.09,0.37,1,6,29,0,0,1,1,1,1,0,4,0.3993993993993994,0.42342342342342343,0.476976976976977,31,23,0,0,0,-3,-5,-23,0,-1,-1,10.16,15.24,-8,1.34,-0.1,-0.87,0.00793291040972171,0.35725373496035273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1972,969,0.6876876876876876,0.3128128128128128,0,False,3,1,0,0,71.0,0.63,0.0,1.0,0.5,0,1,3,0,0,0,0,0,0,0,0,0.30180180180180183,0.3278278278278278,0.2097097097097097,2,0,0,24.0,0.39,0.0,3.0,0.43,0,2,5,0,0,0,0,0,0,0,0,0.3993993993993994,0.25475475475475473,0.20770770770770772,29,32,1,0,0,0,1,-2,0,0,0,-2.54,2.54,-3,47.0,0.0,-2.0,0.00789876489650582,0.3523986652713566,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1577,364,0.6186186186186187,0.3788788788788789,0,False,3,2,0,0,20.0,0.235,0.0,0.0,0.0,0,2,3,0,0,0,0,0,0,0,0,0.914914914914915,0.9764764764764764,0.9604604604604605,2,0,0,23.0,0.475,0.0,0.0,0.0,0,2,3,0,0,0,0,0,0,0,0,0.5865865865865866,0.8328328328328328,0.8868868868868869,36,39,0,0,0,0,0,0,0,0,0,10.16,10.16,-3,-3.0,0.0,0.0,0.00784553634618224,0.16601589167986777,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
112,1328,0.9034034034034034,0.11661661661661663,0,False,3,2,0,0,29.75,0.423,0.25,1.5,0.5,1,3,10,0,0,0,1,0,0,0,1,0.30180180180180183,0.4239239239239239,0.33983983983983984,2,0,0,29.75,0.47,0.0,1.5,0.48,1,3,12,0,0,0,1,0,0,0,1,0.3108108108108108,0.25475475475475473,0.33583583583583587,25,30,0,0,0,0,0,-2,0,0,0,0.0,5.08,-5,0.0,0.25,0.0,0.007708187484269841,0.32156346165675087,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1669,299,0.952952952952953,0.037037037037037035,0,False,3,0,3,0,7.89,0.52,0.7,1.45,0.34,3,0,7,0,0,0,0,2,1,0,3,0.13763763763763764,0.25075075075075076,0.09259259259259259,2,0,0,3.35,0.3,0.1,1.35,0.23,1,9,38,2,0,1,2,1,0,0,4,0.22522522522522523,0.25475475475475473,0.09109109109109109,39,24,-2,3,2,-1,-9,-31,-2,1,1,-2.54,0.0,-15,4.54,0.6,0.1,0.007316070773182815,0.8204560744017179,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1817,966,0.974974974974975,0.03303303303303303,0,False,3,2,0,0,40.5714,0.409,0.7143,0.4286,0.086,1,4,19,0,0,0,1,1,1,0,3,0.5915915915915916,0.6036036036036037,0.482982982982983,3,0,0,33.1818,0.308,0.0,0.0909,0.045,2,7,21,0,0,1,1,2,0,0,4,0.22522522522522523,0.32932932932932935,0.476976976976977,38,32,1,0,-1,-1,3,-2,0,-1,1,10.16,7.62,6,7.3896,0.7143,0.3377,0.006814081397796399,0.35132586232621144,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1857,1300,0.8308308308308308,0.16016016016016016,0,False,3,0,1,0,3.66,0.53,0.9,1.48,0.45,3,1,13,0,0,2,1,0,1,0,4,0.13763763763763764,0.1011011011011011,0.09259259259259259,0,2,0,3.41,0.44,1.0,3.73,0.47,2,9,39,1,0,0,5,0,1,0,6,0.22522522522522523,0.1011011011011011,0.09109109109109109,34,28,0,-1,1,-2,-8,-26,-1,0,0,-2.54,0.0,-6,0.25,-0.1,-2.25,0.006783014571677064,0.5193900189692839,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
218,1284,0.49949949949949946,0.5025025025025025,0,False,3,0,1,0,27.25,0.45,1.5,0.75,0.373,1,2,11,0,0,0,1,0,1,0,2,0.30180180180180183,0.3278278278278278,0.2097097097097097,2,0,0,31.8462,0.305,0.1538,1.4615,0.361,2,8,30,0,0,2,1,1,1,0,5,0.14414414414414414,0.1991991991991992,0.20770770770770772,38,24,2,1,-1,-3,6,-19,0,-1,0,5.08,5.08,14,-4.5962,1.3462,-0.7115,0.006610069895613285,0.35603798020889976,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1429,1919,0.4604604604604604,0.5810810810810811,0,False,3,1,0,0,17.0,0.462,0.8,0.8,0.088,1,3,10,0,0,0,1,0,1,0,2,0.13763763763763764,0.1011011011011011,0.09259259259259259,2,0,0,83.2857,0.361,0.1429,0.1429,0.143,1,5,21,0,0,1,1,0,0,0,2,0.14414414414414414,0.32932932932932935,0.20770770770770772,30,31,1,0,0,0,2,-11,0,0,1,0.0,-10.16,-1,-66.2857,0.6571,0.6571,0.006274452528796266,0.3843892480361986,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1561,610,0.9895974482824335,0.01568234901568235,0,False,3,2,0,0,22.5,0.33,1.25,0.0,0.0,2,2,9,0,0,0,1,1,0,0,2,0.48998998998999,0.4239239239239239,0.482982982982983,1,0,0,26.2857,0.381,1.2857,2.0,0.284,1,5,18,0,0,0,2,0,0,0,2,0.3108108108108108,0.42342342342342343,0.476976976976977,32,25,-1,0,1,0,3,-9,0,1,0,5.08,0.0,7,-3.7857,-0.0357,-2.0,0.006187036439437816,0.5615230949375278,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
489,1755,0.975975975975976,0.024024024024024024,0,False,3,0,2,0,1.95,0.45,0.2,3.3,0.35,2,1,9,0,0,0,2,0,0,0,2,0.30180180180180183,0.25075075075075076,0.33983983983983984,2,0,0,2.63,0.65,2.7,2.4,0.72,2,4,12,0,0,0,1,0,1,0,2,0.22522522522522523,0.25475475475475473,0.33583583583583587,32,28,-2,2,0,0,-3,-3,0,0,-1,2.54,0.0,-4,-0.68,-2.5,0.9,0.0061822517789143945,0.8122531229337926,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1992,40,0.5195195195195195,0.4814814814814815,0,False,3,0,1,0,34.0,0.58,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0.6901901901901902,0.8913913913913913,0.6501501501501501,0,1,0,37.1667,0.323,0.1667,2.0,0.442,1,4,16,0,0,1,1,0,0,0,2,0.49299299299299304,0.5980980980980981,0.6441441441441442,40,33,0,0,0,-1,4,-15,0,1,0,5.08,10.16,7,-3.1667,-0.1667,-2.0,0.005782849334788346,0.7106949415278129,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1850,1433,0.997997997997998,0.003003003003003003,0,False,3,0,1,0,60.0,0.41,0.0,0.5,0.5,1,1,6,0,0,0,1,0,0,0,1,0.48998998998999,0.514014014014014,0.482982982982983,1,0,0,20.4,0.312,0.2,0.8,0.16,1,4,9,0,0,0,0,1,0,0,1,0.49299299299299304,0.511011011011011,0.476976976976977,31,23,1,1,0,0,3,-3,0,-1,0,0.0,0.0,8,39.6,-0.2,-0.3,0.005635747370458301,0.5182539308028085,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
