RedFighter,BlueFighter,Winner,TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,RedEloCurrent,BlueEloCurrent,EloDiff,WeightClass_Bantamweight,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_FEMALE,Gender_MALE,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,RedStance_Open Stance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BetterRank_Blue,BetterRank_Red,BetterRank_neither
1739,1038,0,False,3,0,1,0,4.22,0.49,0.6,0.82,0.38,5,4,39,0,0,2,2,4,2,0,10,0.9114114114114114,0.9884884884884885,0.6551551551551551,0,3,0,5.04,0.49,0.2,1.14,0.4,4,9,54,0,0,1,6,5,2,0,14,0.8508508508508508,0.7667667667667668,0.6541541541541542,38,29,0,-2,1,-4,-5,-15,0,-1,0,2.539999999999992,15.240000000000007,-9,-0.8200000000000003,0.3999999999999999,-0.3199999999999999,0.7014283640219943,0.9212130631508266,0.3784238922771259,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
67,523,0,False,3,0,1,0,4.41,0.46,1.2,1.16,0.33,8,11,86,4,0,0,8,9,10,0,27,0.7817817817817818,0.6101101101101101,0.5035035035035035,0,2,0,4.43,0.41,0.1,0.95,0.29,2,0,4,0,0,0,1,1,0,0,2,0.4129129129129129,0.5230230230230231,0.4984984984984985,26,35,0,-1,6,25,11,82,4,8,10,10.160000000000023,2.5400000000000205,9,-0.0199999999999995,1.1,0.2099999999999999,0.7009942938000713,0.9457857949442461,0.6844142375815717,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1661,1806,1,False,3,1,0,0,3.84,0.37,0.3,0.54,0.35,0,1,2,0,0,0,0,0,0,0,0,0.23423423423423423,0.34534534534534533,0.23823823823823823,0,2,0,4.58,0.43,0.1,0.61,0.38,2,0,3,0,0,0,0,1,1,0,2,0.32682682682682684,0.16066066066066065,0.23473473473473472,20,28,1,-2,-2,-2,1,-1,0,-1,-1,-2.539999999999992,7.620000000000003,8,-0.7400000000000002,0.1999999999999999,-0.0699999999999999,0.7007272255754452,0.21675434674615351,0.8522677837952292,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1550,1347,0,False,5,1,0,0,4.45,0.55,1.1,0.85,0.32,3,2,20,0,0,0,2,2,0,0,4,0.9114114114114114,0.7667667667667668,0.7917917917917918,1,0,0,3.16,0.42,1.1,1.33,0.42,4,2,17,0,0,1,1,4,0,0,6,0.8508508508508508,0.8358358358358358,0.7922922922922923,35,28,0,0,-1,-2,0,3,0,-2,0,2.539999999999992,-2.539999999999992,-7,1.29,0.0,-0.4800000000000001,0.7007135184567834,0.8892067401442881,0.1775290278715365,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1379,66,1,False,3,3,0,0,4.03,0.4,0.4,1.53,0.39,6,7,43,3,0,0,3,5,2,0,10,0.985985985985986,0.9554554554554555,0.8903903903903904,2,0,0,4.38,0.55,1.4,2.29,0.38,5,7,27,0,0,0,1,3,4,0,8,0.9169169169169169,0.8863863863863863,0.8863863863863863,30,35,1,0,1,2,0,16,3,2,-2,5.0800000000000125,5.079999999999984,5,-0.3499999999999996,-1.0,-0.76,0.7007101698755733,0.3850640939772147,0.4753960992285501,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1432,1849,1,False,3,1,0,0,2.29,0.38,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.40240240240240244,0.26576576576576577,0.23823823823823823,0,3,0,6.73,0.55,0.3,0.32,0.33,3,0,8,0,0,0,1,1,1,0,3,0.503003003003003,0.3458458458458459,0.23473473473473472,25,29,1,-3,-3,-3,1,-5,0,-1,-1,-2.5400000000000205,-2.5400000000000205,4,-4.44,-0.3,-0.32,0.700672540247625,0.11740607780929227,0.9329177748132252,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
770,128,0,False,3,0,2,0,2.68,0.37,1.0,0.71,0.27,3,4,26,0,0,0,3,1,2,0,6,0.6956956956956957,0.6101101101101101,0.6551551551551551,0,3,0,3.45,0.43,0.6,1.46,0.41,3,3,22,0,0,1,1,1,4,0,7,0.5955955955955956,0.6086086086086087,0.6541541541541542,24,28,0,-1,0,-1,1,4,0,0,-2,2.539999999999992,0.0,4,-0.77,0.4,-0.75,0.7006635845538215,0.9282198064102058,0.5056153296827577,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
532,220,0,False,3,0,3,0,4.71,0.53,0.0,1.77,0.36,3,0,9,0,0,1,2,0,0,0,3,0.23423423423423423,0.43743743743743746,0.5035035035035035,1,0,0,4.39,0.4,0.1,0.67,0.17,3,6,33,0,0,0,3,6,1,0,10,0.32682682682682684,0.3458458458458459,0.4984984984984985,32,29,-1,3,0,-7,-6,-24,0,-6,-1,-2.539999999999992,2.539999999999992,-3,0.3200000000000003,-0.1,1.1,0.6999612087105114,0.8986115263346862,0.24378448695833083,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
121,1174,1,False,3,0,1,0,5.98,0.47,0.1,0.21,0.25,2,4,19,0,0,0,1,1,1,0,3,0.7817817817817818,0.6891891891891893,0.7917917917917918,0,2,0,4.5,0.63,1.9,6.27,0.45,2,2,11,0,0,0,1,0,2,0,3,0.6891891891891893,0.7667667667667668,0.7922922922922923,28,32,0,-1,0,0,2,8,0,1,-1,2.5400000000000205,-2.539999999999992,4,1.4800000000000004,-1.7999999999999998,-6.06,0.6997705268269048,0.2740191159776108,0.7427481248059435,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1739,891,1,False,3,0,1,0,2.15,0.5,0.4,2.7,0.49,4,6,35,0,0,4,1,2,0,0,7,0.23423423423423423,0.5255255255255256,0.6551551551551551,1,0,0,5.04,0.49,0.2,1.14,0.4,4,4,24,0,0,1,2,2,1,0,6,0.8508508508508508,0.7667667667667668,0.6541541541541542,31,32,-1,1,0,1,2,11,0,0,-1,-17.78,-7.620000000000003,1,-2.89,0.2,1.5600000000000005,0.6997142542179564,0.2149162577900223,0.8528506062300901,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
961,1877,1,False,3,2,0,0,4.55,0.31,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,0,0,0.31931931931931934,0.5255255255255256,0.23823823823823823,0,2,0,5.41,0.42,0.0,0.0,0.0,2,0,4,0,0,0,1,1,0,0,2,0.013513513513513514,0.16066066066066065,0.23473473473473472,29,39,2,-2,-2,-2,2,-2,0,-1,0,15.240000000000007,12.699999999999989,10,-0.8600000000000003,0.0,0.0,0.6996820254428593,0.02790664118078546,0.9839761491124758,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
59,253,1,False,3,0,3,0,3.85,0.47,0.0,0.78,0.23,3,0,5,0,0,0,0,3,0,0,3,0.6956956956956957,0.6891891891891893,0.7917917917917918,0,1,0,5.0,0.62,0.2,0.11,0.5,1,0,2,7,0,0,0,1,0,0,1,0.9654654654654655,0.9469469469469469,0.8863863863863863,34,32,0,2,2,2,0,3,-7,2,0,-10.159999999999997,-12.699999999999989,-2,-1.15,-0.2,0.67,0.6996170437741813,0.6110018798057304,0.08205928145530038,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
91,1253,0,False,3,0,4,0,4.7,0.53,0.1,1.44,0.43,4,2,26,0,0,2,2,4,0,0,8,0.0945945945945946,0.07807807807807808,0.1106106106106106,0,1,0,4.29,0.39,0.6,2.06,0.53,4,2,20,0,0,0,4,0,2,0,6,0.026526526526526525,0.11411411411411412,0.0,29,25,0,3,0,2,0,6,0,4,-2,5.079999999999984,-2.5400000000000205,-4,0.4100000000000001,-0.5,-0.6200000000000001,0.6994358332644534,0.9339722396610313,0.5659440773316778,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
436,136,1,False,3,0,1,0,1.95,0.42,0.8,3.42,0.39,1,1,10,1,0,0,1,0,1,0,2,0.8488488488488488,0.9554554554554555,0.7917917917917918,0,1,0,3.62,0.38,0.3,1.86,0.34,2,1,8,0,0,0,2,0,1,0,3,0.6891891891891893,0.3458458458458459,0.7922922922922923,38,26,0,0,-1,-1,0,2,1,0,0,5.0800000000000125,22.859999999999985,-12,-1.6700000000000002,0.5,1.5599999999999998,0.6987458196083177,0.3040889394956019,0.6539993121147858,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1316,854,1,False,3,0,3,0,4.37,0.53,1.6,3.86,0.52,3,0,5,0,0,0,0,2,1,0,3,0.8488488488488488,0.6891891891891893,0.8903903903903904,1,0,0,3.86,0.51,1.7,4.15,0.39,4,3,11,0,0,0,0,1,4,0,5,0.9169169169169169,0.8863863863863863,0.8863863863863863,32,23,-1,3,-1,-2,-3,-6,0,1,-3,-2.539999999999992,-7.620000000000003,-9,0.5100000000000002,-0.0999999999999998,-0.2900000000000005,0.698728674305624,0.48280278077340977,0.209775257208831,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
58,1438,1,False,3,1,0,0,2.14,0.4,0.5,1.53,0.32,2,5,22,0,0,0,2,1,1,0,4,0.6956956956956957,0.7667667667667668,0.6551551551551551,0,1,0,2.99,0.51,0.6,2.35,0.38,4,6,39,0,0,1,2,4,3,0,10,0.5955955955955956,0.8358358358358358,0.6541541541541542,32,33,1,-1,-2,-6,-1,-17,0,-3,-2,2.539999999999992,-2.539999999999992,1,-0.8500000000000001,-0.0999999999999999,-0.8200000000000001,0.698697275262449,0.45486482743768125,0.24536290541803135,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
549,1702,1,False,3,1,0,0,3.37,0.37,0.1,1.46,0.57,5,8,49,0,0,4,5,1,0,0,10,0.23423423423423423,0.26576576576576577,0.23823823823823823,0,1,0,3.4,0.29,0.1,0.34,0.33,4,7,38,3,0,1,2,6,0,0,9,0.23923923923923923,0.27177177177177175,0.23473473473473472,32,33,1,-1,1,1,1,11,-3,-5,0,0.0,0.0,1,-0.0299999999999998,0.0,1.12,0.6985644980923507,0.40954880992683523,0.3485029182167977,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
658,731,1,False,3,0,0,0,3.36,0.44,0.0,1.0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.15415415415415415,0.15565565565565564,0.23823823823823823,0,2,0,3.92,0.42,0.2,0.21,0.33,2,1,9,0,0,2,0,0,0,0,2,0.6891891891891893,0.6881881881881882,0.36536536536536535,31,31,0,-2,-2,-2,-1,-9,0,0,0,-15.23999999999998,-17.78,0,-0.56,-0.2,0.79,0.6984528329925052,0.2161240529542006,0.8499161050250689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1819,129,0,False,5,0,2,0,3.2,0.49,0.6,0.44,0.23,3,5,25,1,0,0,1,6,1,0,8,0.9639639639639639,0.8333333333333334,0.8903903903903904,1,0,0,4.95,0.48,0.1,0.5,0.29,3,1,7,1,0,1,0,2,0,0,3,0.8508508508508508,0.7667667667667668,0.8863863863863863,29,30,-1,2,0,5,4,18,0,4,1,5.079999999999984,2.539999999999992,1,-1.75,0.5,-0.06,0.6982299040458259,0.9209551363986849,0.38802160142524056,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1146,1845,0,False,5,2,0,0,4.99,0.45,0.0,0.92,0.73,6,2,23,1,0,0,6,0,0,0,6,0.0945945945945946,0.02702702702702703,0.0,0,1,0,3.31,0.4,1.2,0.89,0.17,4,2,21,0,0,2,1,0,4,0,7,0.05455455455455455,0.025025025025025023,0.0,29,33,2,-1,2,-1,0,2,1,0,-4,2.539999999999992,0.0,4,1.6800000000000002,-1.2,0.03,0.6980121424691392,0.8837060579339865,0.1542896126924705,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
74,1604,1,False,3,0,1,0,6.65,0.46,0.0,0.38,0.57,4,2,30,3,1,0,5,1,0,0,7,0.0945945945945946,0.11311311311311312,0.23823823823823823,1,0,0,4.63,0.49,0.7,0.95,0.44,3,2,18,1,0,1,3,1,0,0,5,0.15715715715715717,0.2152152152152152,0.23473473473473472,30,29,-1,1,1,2,0,12,2,0,0,-2.5400000000000205,-5.079999999999984,-1,2.0200000000000005,-0.7,-0.57,0.6979127506680022,0.3363477703578061,0.5784150793910183,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1601,663,1,False,3,0,0,0,3.73,0.5,0.2,4.34,0.52,0,0,0,0,0,0,0,0,0,0,0,0.15415415415415415,0.2077077077077077,0.1106106106106106,0,2,0,2.26,0.46,0.5,4.38,0.65,5,3,26,1,0,1,4,1,2,0,8,0.15715715715715717,0.11411411411411412,0.23473473473473472,36,28,0,-2,-5,-8,-3,-26,-1,-1,-2,0.0,5.079999999999984,-8,1.4700000000000002,-0.3,-0.04,0.6975571857591909,0.21586350990049155,0.8486278797795785,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
10,783,0,False,3,1,0,0,4.13,0.39,0.7,0.26,0.33,5,1,12,0,0,0,3,0,2,0,5,0.9114114114114114,0.8333333333333334,0.5035035035035035,0,3,0,2.65,0.41,0.4,2.18,0.45,3,2,18,0,0,0,1,3,1,0,6,0.32682682682682684,0.3458458458458459,0.4984984984984985,33,29,1,-3,2,-1,-1,-6,0,-3,1,17.78,15.23999999999998,-4,1.48,0.2999999999999999,-1.92,0.6975162071121791,0.9018984658071294,0.2661732672766039,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
701,1199,1,False,3,0,2,0,3.2,0.41,0.8,0.62,0.63,2,0,4,0,0,0,1,0,1,0,2,0.15415415415415415,0.2077077077077077,0.23823823823823823,0,1,0,3.13,0.4,0.1,0.87,0.3,1,0,3,5,0,1,0,0,0,0,1,0.32682682682682684,0.27177177177177175,0.23473473473473472,33,38,0,1,1,1,0,1,-5,0,1,-5.079999999999984,-2.539999999999992,5,0.0700000000000002,0.7000000000000001,-0.25,0.6973572430028142,0.4708375443555137,0.22322232466851996,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1814,1177,1,False,3,0,1,0,4.67,0.51,0.0,1.99,0.13,1,1,8,0,0,2,0,0,0,0,2,0.6956956956956957,0.6101101101101101,0.7917917917917918,0,2,0,2.98,0.45,0.2,0.95,0.55,2,1,6,1,0,0,0,2,0,0,2,0.7782782782782782,0.8863863863863863,0.7922922922922923,36,32,0,-1,-1,0,0,2,-1,-2,0,-2.5400000000000205,-10.159999999999997,-4,1.69,-0.2,1.04,0.6968645467732272,0.2808019822453135,0.7026767272103753,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1013,939,1,False,3,0,1,0,4.48,0.52,0.6,1.23,0.39,1,0,3,0,0,0,1,0,0,0,1,0.31931931931931934,0.34534534534534533,0.23823823823823823,0,2,0,6.22,0.55,0.0,1.09,0.46,2,0,6,0,0,1,1,0,0,0,2,0.0945945945945946,0.16066066066066065,0.23473473473473472,26,25,0,-1,-1,-1,0,-3,0,0,0,7.620000000000003,7.620000000000003,-1,-1.739999999999999,0.6,0.1399999999999999,0.6967034090669999,0.3133288435587573,0.6176704168990538,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1505,268,0,False,3,0,1,0,4.6,0.38,0.1,0.36,0.29,2,1,10,0,0,0,1,2,0,0,3,0.5980980980980981,0.5255255255255256,0.36936936936936937,0,1,0,3.13,0.47,0.9,1.84,0.33,4,7,47,1,0,0,6,5,3,0,14,0.32682682682682684,0.43743743743743746,0.36536536536536535,37,31,0,0,-2,-11,-6,-37,-1,-3,-3,7.620000000000003,2.539999999999992,-6,1.4699999999999998,-0.8,-1.48,0.6966922891355071,0.8748592452845434,0.12201508765073689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
255,1464,0,False,3,1,0,0,3.48,0.47,0.6,1.95,0.35,5,12,101,4,0,1,11,4,4,0,20,0.31931931931931934,0.34534534534534533,0.6551551551551551,0,3,0,5.35,0.48,0.3,0.13,0.22,3,6,39,0,0,1,3,4,1,0,9,0.6891891891891893,0.5230230230230231,0.7922922922922923,33,38,1,-3,2,11,6,62,4,0,3,-10.159999999999997,-5.079999999999984,5,-1.87,0.3,1.82,0.696691837861181,0.948947843557416,0.7492341315022749,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1550,1068,1,False,3,0,1,0,3.22,0.52,1.9,2.12,0.25,1,2,14,0,0,0,2,0,1,0,3,0.9114114114114114,0.8333333333333334,0.7917917917917918,0,1,0,3.16,0.42,1.1,1.33,0.42,2,1,10,0,0,1,1,1,0,0,3,0.8508508508508508,0.8358358358358358,0.7922922922922923,33,29,0,0,-1,0,1,4,0,-1,1,2.539999999999992,0.0,-4,0.06,0.7999999999999998,0.79,0.696421615944052,0.33963993648254476,0.5603971663264065,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
37,678,0,False,3,1,0,0,1.84,0.61,1.0,1.9,0.59,4,2,16,0,0,0,1,0,4,0,5,0.5980980980980981,0.5255255255255256,0.6551551551551551,0,5,0,3.76,0.42,0.0,0.2,0.2,5,1,12,0,0,1,1,3,0,0,5,0.5955955955955956,0.6086086086086087,0.6541541541541542,24,27,1,-5,-1,0,1,4,0,-3,4,0.0,-2.5400000000000205,3,-1.92,1.0,1.7,0.6963048409575476,0.8537695200542562,0.07501076723562841,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1246,1777,1,False,3,1,0,0,2.9,0.59,0.8,0.76,0.3,2,2,7,0,0,0,0,1,2,0,3,0.9114114114114114,0.9554554554554555,0.8903903903903904,1,0,0,3.57,0.5,0.7,2.01,0.48,8,11,70,4,0,1,3,20,1,0,25,0.7782782782782782,0.8358358358358358,0.8863863863863863,37,27,0,0,-6,-22,-9,-63,-4,-19,1,5.079999999999984,7.620000000000003,-10,-0.6699999999999999,0.1,-1.2499999999999998,0.696108979763603,0.28728752204124114,0.6845285204198792,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1076,224,1,False,3,0,1,0,4.68,0.35,0.1,0.74,0.42,1,3,16,0,0,0,2,0,1,0,3,0.49649649649649646,0.5255255255255256,0.23823823823823823,0,1,0,3.13,0.47,0.8,1.97,0.5,3,2,17,0,0,1,0,0,3,0,4,0.4129129129129129,0.6086086086086087,0.23473473473473472,31,29,0,0,-2,-1,1,-1,0,0,-2,2.5400000000000205,-2.5400000000000205,-2,1.5499999999999998,-0.7000000000000001,-1.23,0.6957537464668888,0.25561893887232134,0.778565414527915,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
408,1248,1,False,3,0,1,0,3.75,0.48,0.3,1.37,0.4,1,2,10,0,0,0,1,1,0,0,2,0.5980980980980981,0.8333333333333334,0.6551551551551551,0,1,0,3.86,0.46,0.0,0.43,1.0,1,0,2,0,0,0,0,1,0,0,1,0.8508508508508508,0.8358358358358358,0.6541541541541542,30,32,0,0,0,1,2,8,0,0,0,-7.620000000000003,0.0,2,-0.1099999999999998,0.3,0.9400000000000002,0.6955082138608422,0.38542610241717495,0.39652085657174196,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1819,859,0,False,3,0,0,0,5.74,0.55,0.2,0.6,0.6,0,0,0,3,0,0,0,0,0,0,0,0.9114114114114114,0.9754754754754755,0.8903903903903904,0,2,0,4.95,0.48,0.1,0.5,0.29,3,3,18,1,0,2,0,3,0,0,5,0.8508508508508508,0.7667667667667668,0.8863863863863863,30,27,0,-2,-3,-5,-3,-18,2,-3,0,2.539999999999992,12.699999999999989,-3,0.79,0.1,0.0999999999999999,0.6953457901356945,0.6620807467526049,0.03802560736811976,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
208,371,1,False,3,0,2,0,2.14,0.54,0.9,2.15,0.47,2,5,14,0,0,0,0,2,1,0,4,0.6956956956956957,0.5255255255255256,0.7917917917917918,0,4,0,2.65,0.63,3.6,3.61,0.5,4,0,4,0,0,0,0,1,3,0,4,0.7782782782782782,0.8358358358358358,0.7922922922922923,28,29,0,-2,-2,0,5,10,0,1,-2,-2.5400000000000205,-10.159999999999997,1,-0.5099999999999998,-2.7,-1.46,0.6951242952348715,0.2943002944210629,0.6651195961597584,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1780,853,0,False,3,0,3,0,4.03,0.4,0.1,0.88,0.27,3,0,7,0,0,1,1,1,0,0,3,0.05655655655655655,0.2077077077077077,0.23823823823823823,1,0,0,2.65,0.4,0.8,1.54,0.3,6,8,72,13,0,0,4,2,12,0,18,0.15715715715715717,0.16066066066066065,0.23473473473473472,37,27,-1,3,-3,-15,-8,-65,-13,-1,-12,-5.0800000000000125,2.539999999999992,-10,1.3800000000000003,-0.7000000000000001,-0.66,0.6948758293320292,0.911617685052393,0.33050200895568627,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1627,342,1,False,3,0,1,0,2.4,0.43,0.3,1.04,0.18,1,1,9,0,0,1,1,0,0,0,2,0.23423423423423423,0.2077077077077077,0.1106106106106106,0,1,0,3.88,0.37,0.4,0.85,0.4,2,2,17,0,0,0,4,0,0,0,4,0.15715715715715717,0.27177177177177175,0.10910910910910912,22,35,0,0,-1,-2,-1,-8,0,0,0,2.539999999999992,-2.539999999999992,13,-1.48,-0.1,0.19,0.6947472932198556,0.34780742312267066,0.5416476301457228,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1328,749,1,False,3,1,0,0,1.88,0.39,2.3,1.55,0.25,1,2,5,0,0,0,0,0,1,0,1,0.0945945945945946,0.15565565565565564,0.23823823823823823,0,1,0,3.39,0.53,0.3,3.41,0.71,3,2,17,0,0,0,2,2,1,0,5,0.503003003003003,0.7667667667667668,0.23473473473473472,29,25,1,-1,-2,-4,0,-12,0,-2,0,-12.700000000000015,-20.32,-4,-1.5100000000000002,2.0,-1.86,0.6946644366990751,0.05343721628634278,0.976181164203174,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1480,283,1,False,3,0,0,0,2.1,0.21,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.05655655655655655,0.15565565565565564,0.23823823823823823,0,2,0,5.11,0.53,0.7,2.46,0.37,2,0,5,0,0,0,0,1,1,0,2,0.23923923923923923,0.16066066066066065,0.23473473473473472,32,22,0,-2,-2,-2,0,-5,0,-1,-1,-7.620000000000003,0.0,-10,-3.01,-0.7,-2.46,0.6945134201517469,0.21493922163991197,0.8444959078310376,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
101,545,1,False,3,1,0,0,1.06,0.38,0.4,1.93,0.38,1,1,5,0,0,0,1,0,0,0,1,0.6956956956956957,0.7667667667667668,0.7917917917917918,0,1,0,2.89,0.5,1.5,3.38,0.54,5,2,19,0,0,1,2,1,2,0,6,0.6891891891891893,0.6086086086086087,0.7922922922922923,33,24,1,-1,-4,-5,-1,-14,0,-1,-2,0.0,5.079999999999984,-9,-1.83,-1.1,-1.45,0.6942760993404963,0.07884464947273429,0.9572568885988415,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1267,127,0,False,3,1,0,0,3.05,0.47,1.1,0.61,0.5,5,7,49,5,0,1,2,3,6,0,12,0.49649649649649646,0.5255255255255256,0.5035035035035035,1,0,0,1.81,0.39,1.1,3.3,0.48,3,3,20,1,0,0,2,0,5,0,7,0.7782782782782782,0.7667667667667668,0.6541541541541542,30,31,0,0,2,5,4,29,4,3,1,-7.620000000000003,-7.620000000000003,1,1.2399999999999998,0.0,-2.69,0.6940466640593451,0.8898978280937206,0.2076962701642618,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
